class,prompt_id,prompt_text,iteration,filename,filepath,model,status,timestamp
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,4,nano_MI_MI_02_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_004.png,gemini-3-pro-image,success,2026-05-31T00:55:40.041281
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,5,nano_MI_MI_02_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_005.png,gemini-3-pro-image,success,2026-05-31T00:57:19.235653
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,6,nano_MI_MI_02_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_006.png,gemini-3-pro-image,success,2026-05-31T00:57:47.215079
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,7,nano_MI_MI_02_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_007.png,gemini-3-pro-image,success,2026-05-31T00:58:36.652499
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,8,nano_MI_MI_02_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_008.png,gemini-3-pro-image,success,2026-05-31T01:00:13.164384
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,9,nano_MI_MI_02_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_009.png,gemini-3-pro-image,success,2026-05-31T01:00:44.877332
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,10,nano_MI_MI_02_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_010.png,gemini-3-pro-image,success,2026-05-31T01:02:18.787912
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,11,nano_MI_MI_02_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_011.png,gemini-3-pro-image,success,2026-05-31T01:02:53.394133
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,12,nano_MI_MI_02_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_012.png,gemini-3-pro-image,success,2026-05-31T01:03:22.684332
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,13,nano_MI_MI_02_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_013.png,gemini-3-pro-image,success,2026-05-31T01:04:56.663477
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,14,nano_MI_MI_02_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_014.png,gemini-3-pro-image,success,2026-05-31T01:05:25.313779
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,15,nano_MI_MI_02_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_015.png,gemini-3-pro-image,success,2026-05-31T01:07:02.172555
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,16,nano_MI_MI_02_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_016.png,gemini-3-pro-image,success,2026-05-31T01:07:33.505356
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,17,nano_MI_MI_02_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_017.png,gemini-3-pro-image,success,2026-05-31T01:09:10.829265
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,18,nano_MI_MI_02_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_018.png,gemini-3-pro-image,success,2026-05-31T01:09:40.908243
MI,MI_02,Electrocardiogram demonstrating inferior wall myocardial infarction. ST elevation in leads II III and aVF greater than 1mm. Pathological Q waves developing in inferior leads. Reciprocal changes with ST depression in leads I and aVL. Standard 12-lead ECG paper.,19,nano_MI_MI_02_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_02_019.png,gemini-3-pro-image,success,2026-05-31T01:11:16.799306
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,0,nano_MI_MI_03_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_000.png,gemini-3-pro-image,success,2026-05-31T01:11:44.017087
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,1,nano_MI_MI_03_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_001.png,gemini-3-pro-image,success,2026-05-31T01:13:18.845634
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,2,nano_MI_MI_03_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_002.png,gemini-3-pro-image,success,2026-05-31T01:13:52.201031
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,3,nano_MI_MI_03_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_003.png,gemini-3-pro-image,success,2026-05-31T01:14:18.901245
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,4,nano_MI_MI_03_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_004.png,gemini-3-pro-image,success,2026-05-31T01:15:57.742096
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,5,nano_MI_MI_03_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_005.png,gemini-3-pro-image,success,2026-05-31T01:16:40.813266
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,6,nano_MI_MI_03_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_006.png,gemini-3-pro-image,success,2026-05-31T01:18:17.957705
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,7,nano_MI_MI_03_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_007.png,gemini-3-pro-image,success,2026-05-31T01:18:49.574524
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,8,nano_MI_MI_03_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_008.png,gemini-3-pro-image,success,2026-05-31T01:19:26.369014
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,9,nano_MI_MI_03_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_009.png,gemini-3-pro-image,success,2026-05-31T01:21:03.882403
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,10,nano_MI_MI_03_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_010.png,gemini-3-pro-image,success,2026-05-31T01:21:32.828453
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,11,nano_MI_MI_03_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_011.png,gemini-3-pro-image,success,2026-05-31T01:23:09.672764
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,12,nano_MI_MI_03_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_012.png,gemini-3-pro-image,success,2026-05-31T01:23:45.572273
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,13,nano_MI_MI_03_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_013.png,gemini-3-pro-image,success,2026-05-31T01:25:25.574938
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,14,nano_MI_MI_03_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_014.png,gemini-3-pro-image,success,2026-05-31T01:25:56.464601
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,15,nano_MI_MI_03_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_015.png,gemini-3-pro-image,success,2026-05-31T01:26:28.657551
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,16,nano_MI_MI_03_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_016.png,gemini-3-pro-image,success,2026-05-31T01:28:06.313648
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,17,nano_MI_MI_03_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_017.png,gemini-3-pro-image,success,2026-05-31T01:28:34.739095
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,18,nano_MI_MI_03_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_018.png,gemini-3-pro-image,success,2026-05-31T01:30:20.185297
MI,MI_03,12-lead ECG of lateral wall MI. ST elevation in leads I aVL V5 V6. Hyperacute tall peaked T waves in lateral precordial leads. Early Q wave formation. Standard clinical ECG recording on millimeter grid paper.,19,nano_MI_MI_03_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_03_019.png,gemini-3-pro-image,success,2026-05-31T01:30:51.396918
MI,MI_04,"Acute myocardial infarction ECG showing classic STEMI pattern. Marked ST elevation greater than 2mm in anterior leads, loss of R wave progression in V1 through V4, deep Q waves forming. Emergency cardiac ECG printout.",0,nano_MI_MI_04_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_04_000.png,gemini-3-pro-image,success,2026-05-31T01:31:27.275640
MI,MI_04,"Acute myocardial infarction ECG showing classic STEMI pattern. Marked ST elevation greater than 2mm in anterior leads, loss of R wave progression in V1 through V4, deep Q waves forming. Emergency cardiac ECG printout.",1,nano_MI_MI_04_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_04_001.png,gemini-3-pro-image,success,2026-05-31T01:33:08.159983
MI,MI_04,"Acute myocardial infarction ECG showing classic STEMI pattern. Marked ST elevation greater than 2mm in anterior leads, loss of R wave progression in V1 through V4, deep Q waves forming. Emergency cardiac ECG printout.",2,nano_MI_MI_04_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\MI\nano_MI_MI_04_002.png,gemini-3-pro-image,success,2026-05-31T01:33:36.134957
